TransactionID,Amount,CustomerID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Timestamp,MerchantID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location,Amount_Diff
131,75.99253650342669,1458,43.06404676353721,0.5439223502745882,0,Other,2022-01-06 10:00:00,2901,Customer 1458,35,Address 1458,8017.715824154072,2023-04-03,0,Merchant 2901,Location 2901,32.92848973988948
132,65.03159710701489,1588,27.32178111362836,0.1944314454446276,0,Food,2022-01-06 11:00:00,2588,Customer 1588,27,Address 1588,7925.082131230957,2023-08-11,0,Merchant 2588,Location 2588,37.70981599338653
133,92.36972521780169,1418,74.31939247105099,0.0507840812114911,0,Retail,2022-01-06 12:00:00,2717,Customer 1418,19,Address 1418,5724.611458231782,2023-02-22,0,Merchant 2717,Location 2717,18.050332746750698
134,33.800957892074884,1299,81.10453304374346,0.6752844762825353,0,Food,2022-01-06 13:00:00,2511,Customer 1299,31,Address 1299,4661.555925923707,2022-10-26,0,Merchant 2511,Location 2511,47.303575151668575
135,14.56451519624522,1822,51.28972617484501,0.3518120629599117,0,Travel,2022-01-06 14:00:00,2077,Customer 1822,44,Address 1822,8603.321935277745,2024-04-01,0,Merchant 2077,Location 2077,36.72521097859979
136,70.85855068793218,1152,76.33022876630817,0.6862647854532525,0,Travel,2022-01-06 15:00:00,2921,Customer 1152,55,Address 1152,7273.982375653035,2022-06-01,0,Merchant 2921,Location 2921,5.471678078375987
137,80.77316169978734,1667,82.1851437672511,0.166292052708713,0,Other,2022-01-06 16:00:00,2639,Customer 1667,35,Address 1667,4096.117607307247,2023-10-29,0,Merchant 2639,Location 2639,1.411982067463768
138,39.8254029895631,1669,68.07165652135744,0.107425555785323,0,Online,2022-01-06 17:00:00,2548,Customer 1669,44,Address 1669,4490.144010455546,2023-10-31,0,Merchant 2548,Location 2548,28.246253531794338
139,12.184601872547413,1169,97.73176014092073,0.0653463606382471,0,Online,2022-01-06 18:00:00,2338,Customer 1169,30,Address 1169,4020.714312343048,2022-06-18,0,Merchant 2338,Location 2338,85.54715826837331
140,36.9412542954954,1574,44.4059707359975,0.7817590190058886,0,Travel,2022-01-06 19:00:00,2180,Customer 1574,55,Address 1574,5541.197921465388,2023-07-28,0,Merchant 2180,Location 2180,7.464716440502102
141,61.41387641863861,1019,46.56716357207259,0.671085348147031,0,Retail,2022-01-06 20:00:00,2209,Customer 1019,37,Address 1019,3797.734535980661,2022-01-19,0,Merchant 2209,Location 2209,14.846712846566021
142,74.95521382139967,1017,50.497451261542906,0.5218400263257464,0,Other,2022-01-06 21:00:00,2919,Customer 1017,21,Address 1017,5179.000965050205,2022-01-17,0,Merchant 2919,Location 2919,24.45776255985676
143,86.47644806653052,1150,73.01484256366689,0.0083915576541542,0,Online,2022-01-06 22:00:00,2573,Customer 1150,52,Address 1150,7476.989180248455,2022-05-30,0,Merchant 2573,Location 2573,13.461605502863634
144,44.586046124582026,1087,70.58921223632976,0.2643047451700305,0,Online,2022-01-06 23:00:00,2954,Customer 1087,28,Address 1087,2934.8098384758123,2022-03-28,0,Merchant 2954,Location 2954,26.00316611174773
145,45.94470335816509,1129,18.760393793572423,0.7695243691162444,0,Online,2022-01-07 00:00:00,2936,Customer 1129,39,Address 1129,4396.07692646077,2022-05-09,0,Merchant 2936,Location 2936,27.18430956459267
146,86.17240478756997,1234,33.87159912261558,0.0963849867089952,0,Food,2022-01-07 01:00:00,2011,Customer 1234,18,Address 1234,6737.496077516889,2022-08-22,0,Merchant 2011,Location 2011,52.300805664954396
147,19.688496513147165,1112,93.62801307167632,0.5907825622817242,0,Travel,2022-01-07 02:00:00,2504,Customer 1112,57,Address 1112,9784.73655418159,2022-04-22,0,Merchant 2504,Location 2504,73.93951655852916
148,79.52197137501955,1066,78.51656294055846,0.5996910725465628,0,Online,2022-01-07 03:00:00,2369,Customer 1066,64,Address 1066,8979.728844071804,2022-03-07,0,Merchant 2369,Location 2369,1.0054084344610885
149,10.863844969173988,1598,13.740115016215762,0.0769873880028959,1,Travel,2022-01-07 04:00:00,2751,Customer 1598,29,Address 1598,6550.062414282284,2023-08-21,0,Merchant 2751,Location 2751,2.876270047041775
150,15.24013555293646,1117,35.76256757704117,0.9827270365132578,0,Other,2022-01-07 05:00:00,2684,Customer 1117,52,Address 1117,7288.036637655037,2022-04-27,0,Merchant 2684,Location 2684,20.52243202410471
151,46.265651867845264,1311,91.20674786727866,0.6983944973107784,0,Retail,2022-01-07 06:00:00,2920,Customer 1311,25,Address 1311,9253.478916937507,2022-11-07,0,Merchant 2920,Location 2920,44.9410959994334
152,10.64214063364256,1998,67.72998285604584,0.7864850345761688,0,Travel,2022-01-07 07:00:00,2953,Customer 1998,25,Address 1998,9148.652758711904,2024-09-24,0,Merchant 2953,Location 2953,57.087842222403275
153,40.52631372440093,1123,23.84789057823815,0.8608939744740778,0,Online,2022-01-07 08:00:00,2514,Customer 1123,34,Address 1123,7347.086686903932,2022-05-03,0,Merchant 2514,Location 2514,16.67842314616278
154,55.74925986254664,1098,23.19675309370517,0.0363253594047917,0,Online,2022-01-07 09:00:00,2480,Customer 1098,61,Address 1098,6405.360523608859,2022-04-08,0,Merchant 2480,Location 2480,32.55250676884147
155,80.68702881549353,1836,55.12309145953811,0.152484889271127,0,Retail,2022-01-07 10:00:00,2598,Customer 1836,47,Address 1836,4018.773274033155,2024-04-15,0,Merchant 2598,Location 2598,25.563937355955424
156,58.78105340124304,1126,92.42444949008308,0.195162305471047,0,Retail,2022-01-07 11:00:00,2245,Customer 1126,27,Address 1126,7080.103438619933,2022-05-06,0,Merchant 2245,Location 2245,33.643396088840035
157,93.21260497318085,1105,60.54514510210061,0.7535838037722454,0,Online,2022-01-07 12:00:00,2068,Customer 1105,37,Address 1105,7588.2826264097375,2022-04-15,0,Merchant 2068,Location 2068,32.66745987108023
158,48.93431687421971,1634,58.13885000694888,0.0013112357995281,0,Food,2022-01-07 13:00:00,2454,Customer 1634,44,Address 1634,5302.392311164256,2023-09-26,0,Merchant 2454,Location 2454,9.204533132729168
159,75.84896970201633,1768,49.28997754079705,0.0686108170259279,0,Other,2022-01-07 14:00:00,2225,Customer 1768,35,Address 1768,1824.800520598792,2024-02-07,0,Merchant 2225,Location 2225,26.558992161219287
160,99.24329385724016,1271,20.433902723174075,0.799903050684708,1,Food,2022-01-07 15:00:00,2783,Customer 1271,23,Address 1271,9084.791658545855,2022-09-28,0,Merchant 2783,Location 2783,78.80939113406609
161,97.62385249068704,1935,34.28799621000191,0.8128326048241296,0,Travel,2022-01-07 16:00:00,2752,Customer 1935,35,Address 1935,4805.27779551589,2024-07-23,0,Merchant 2752,Location 2752,63.335856280685135
162,68.36222224178091,1666,93.90980107812352,0.1303453119881498,1,Retail,2022-01-07 17:00:00,2583,Customer 1666,36,Address 1666,9674.062164262285,2023-10-28,0,Merchant 2583,Location 2583,25.54757883634261
163,52.7405583765616,1495,62.2966821251412,0.8961648984302398,0,Online,2022-01-07 18:00:00,2370,Customer 1495,20,Address 1495,1236.384945903017,2023-05-10,0,Merchant 2370,Location 2370,9.556123748579601
164,88.75728850172628,1982,21.200385624323307,0.3292528457660703,0,Other,2022-01-07 19:00:00,2025,Customer 1982,46,Address 1982,4575.52247121944,2024-09-08,0,Merchant 2025,Location 2025,67.55690287740298
165,70.65807372432405,1127,39.62416222970549,0.063965262052487,0,Food,2022-01-07 20:00:00,2998,Customer 1127,39,Address 1127,4843.2904163743615,2022-05-07,0,Merchant 2998,Location 2998,31.033911494618565
166,16.560396381973245,1437,94.98701866123818,0.1729678782624287,0,Travel,2022-01-07 21:00:00,2081,Customer 1437,19,Address 1437,3712.1659095755263,2023-03-13,0,Merchant 2081,Location 2081,78.42662227926493
167,36.87248196812679,1145,70.949036627234,0.9579481005143656,0,Travel,2022-01-07 22:00:00,2229,Customer 1145,56,Address 1145,9855.674627837716,2022-05-25,0,Merchant 2229,Location 2229,34.0765546591072
168,37.97774880715161,1477,65.07165073329853,0.8398890363857324,0,Online,2022-01-07 23:00:00,2711,Customer 1477,31,Address 1477,4219.355106273666,2023-04-22,0,Merchant 2711,Location 2711,27.093901926146913
169,37.40762141397819,1727,87.84367671643805,0.6381432315674004,0,Other,2022-01-08 00:00:00,2853,Customer 1727,25,Address 1727,7941.847202444381,2023-12-28,0,Merchant 2853,Location 2853,50.43605530245986
170,27.459895442013668,1365,96.1462465106588,0.4297705660959885,0,Other,2022-01-08 01:00:00,2514,Customer 1365,49,Address 1365,2249.6838410311507,2022-12-31,1,Merchant 2514,Location 2514,68.68635106864514
171,16.468824479692067,1239,91.1933076822215,0.4491231704158719,0,Retail,2022-01-08 02:00:00,2201,Customer 1239,40,Address 1239,8704.182255178053,2022-08-27,0,Merchant 2201,Location 2201,74.72448320252943
172,95.81318706963296,1422,98.62431306543851,0.4188655842737862,0,Travel,2022-01-08 03:00:00,2818,Customer 1422,32,Address 1422,6987.997844391333,2023-02-26,0,Merchant 2818,Location 2818,2.811125995805554
173,63.47667766306569,1089,69.26898129140069,0.9566960542981932,0,Online,2022-01-08 04:00:00,2200,Customer 1089,50,Address 1089,6121.739350549565,2022-03-30,0,Merchant 2200,Location 2200,5.792303628334999
174,97.0655205171012,1407,38.39751063654201,0.7962993717062002,1,Retail,2022-01-08 05:00:00,2898,Customer 1407,32,Address 1407,8827.782392877409,2023-02-11,0,Merchant 2898,Location 2898,58.6680098805592
175,13.592210306686386,1233,72.0767151531791,0.3578208959090809,0,Online,2022-01-08 06:00:00,2298,Customer 1233,28,Address 1233,8198.17833915617,2022-08-21,0,Merchant 2298,Location 2298,58.48450484649271
176,18.04295485910775,1474,23.16580918170286,0.3581691063319129,0,Online,2022-01-08 07:00:00,2144,Customer 1474,37,Address 1474,8007.840813445351,2023-04-19,0,Merchant 2144,Location 2144,5.12285432259511
177,57.400809663920754,1059,96.99742620925753,0.3663305510153918,0,Other,2022-01-08 08:00:00,2372,Customer 1059,42,Address 1059,4450.429068562766,2022-02-28,0,Merchant 2372,Location 2372,39.59661654533677
178,91.89645670792092,1596,75.17795368204465,0.4797418085390359,0,Online,2022-01-08 09:00:00,2196,Customer 1596,62,Address 1596,7604.03581291833,2023-08-19,0,Merchant 2196,Location 2196,16.718503025876274
179,67.30165835468443,1800,71.27729966536388,0.8059953499461918,0,Food,2022-01-08 10:00:00,2981,Customer 1800,58,Address 1800,6631.372808065945,2024-03-10,0,Merchant 2981,Location 2981,3.9756413106794497
180,79.45616782324659,1117,73.50579664763814,0.4466950064139259,0,Food,2022-01-08 11:00:00,2229,Customer 1117,52,Address 1117,7288.036637655037,2022-04-27,0,Merchant 2229,Location 2229,5.950371175608453
181,74.59376570121384,1548,95.81512850727324,0.1480582852993029,0,Other,2022-01-08 12:00:00,2078,Customer 1548,29,Address 1548,4483.156300402189,2023-07-02,0,Merchant 2078,Location 2078,21.221362806059403
182,90.0500458660583,1084,18.852697182192355,0.7304494846487675,0,Travel,2022-01-08 13:00:00,2220,Customer 1084,60,Address 1084,2169.4259351690243,2022-03-25,0,Merchant 2220,Location 2220,71.19734868386594
183,71.65549550773102,1591,13.294878186725366,0.966645463514096,0,Online,2022-01-08 14:00:00,2671,Customer 1591,36,Address 1591,7962.41027548533,2023-08-14,0,Merchant 2671,Location 2671,58.36061732100565
184,76.74484865313467,1107,70.84194087334146,0.9345265989340056,0,Retail,2022-01-08 15:00:00,2507,Customer 1107,60,Address 1107,6166.294345881851,2022-04-17,0,Merchant 2507,Location 2507,5.90290777979321
185,30.73140745162662,1449,29.797542175411586,0.8713778981354636,0,Online,2022-01-08 16:00:00,2166,Customer 1449,64,Address 1449,3495.320360122715,2023-03-25,0,Merchant 2166,Location 2166,0.9338652762150339
186,13.94613717842646,1997,10.976063792987292,0.0887224891439055,0,Online,2022-01-08 17:00:00,2528,Customer 1997,58,Address 1997,9255.451757215444,2024-09-23,0,Merchant 2528,Location 2528,2.970073385439168
187,86.27614397676666,1825,30.62781389727033,0.3804867275873326,0,Retail,2022-01-08 18:00:00,2366,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0,Merchant 2366,Location 2366,55.64833007949633
188,39.15191297159039,1609,86.27039905960704,0.5997076288705414,0,Other,2022-01-08 19:00:00,2348,Customer 1609,29,Address 1609,7085.442721000245,2023-09-01,0,Merchant 2348,Location 2348,47.11848608801665
189,63.75541221221678,1439,90.69366945616191,0.0525841195764624,0,Food,2022-01-08 20:00:00,2163,Customer 1439,47,Address 1439,8557.608088738338,2023-03-15,0,Merchant 2163,Location 2163,26.93825724394513
190,13.936656978315106,1122,97.45799845652886,0.1324130798457156,0,Travel,2022-01-08 21:00:00,2778,Customer 1122,54,Address 1122,4998.111232701779,2022-05-02,0,Merchant 2778,Location 2778,83.52134147821374
191,39.27911887178642,1542,94.26044567659616,0.28161699231222,0,Retail,2022-01-08 22:00:00,2360,Customer 1542,63,Address 1542,6808.655941809088,2023-06-26,0,Merchant 2360,Location 2360,54.98132680480974
192,61.29285089639624,1024,65.20547785019431,0.0361401268487941,0,Retail,2022-01-08 23:00:00,2940,Customer 1024,40,Address 1024,1795.3282266181373,2022-01-24,0,Merchant 2940,Location 2940,3.9126269537980747
193,61.5850254830433,1804,58.92672040602855,0.9644991055160976,0,Food,2022-01-09 00:00:00,2926,Customer 1804,24,Address 1804,8924.92531736286,2024-03-14,0,Merchant 2926,Location 2926,2.6583050770147523
194,25.807626781009997,1394,81.998406792034,0.1764083665963066,0,Travel,2022-01-09 01:00:00,2176,Customer 1394,31,Address 1394,1417.6911109990574,2023-01-29,0,Merchant 2176,Location 2176,56.190780011024
195,60.1627950076116,1377,46.79083873431522,0.829296851161239,0,Food,2022-01-09 02:00:00,2901,Customer 1377,46,Address 1377,7515.21069536373,2023-01-12,0,Merchant 2901,Location 2901,13.371956273296377
196,73.95115480743799,1860,11.414754823886248,0.1556446845128487,0,Travel,2022-01-09 03:00:00,2208,Customer 1860,21,Address 1860,2424.450317394157,2024-05-09,0,Merchant 2208,Location 2208,62.53639998355174
197,41.600666147750765,1022,39.746571370799046,0.7831297143194322,0,Retail,2022-01-09 04:00:00,2125,Customer 1022,55,Address 1022,4265.273573478986,2022-01-22,0,Merchant 2125,Location 2125,1.8540947769517189
198,77.50218977872183,1599,69.42652625711786,0.4507371718071249,0,Online,2022-01-09 05:00:00,2162,Customer 1599,18,Address 1599,8662.854278923118,2023-08-22,1,Merchant 2162,Location 2162,8.075663521603971
199,60.700759795200256,1281,74.8024137001501,0.3540911370424252,1,Retail,2022-01-09 06:00:00,2679,Customer 1281,33,Address 1281,3183.466494213557,2022-10-08,0,Merchant 2679,Location 2679,14.101653904949842
200,10.867087743046213,1549,11.135024291276173,0.6543579686540659,0,Online,2022-01-09 07:00:00,2900,Customer 1549,60,Address 1549,4220.470748699525,2023-07-03,0,Merchant 2900,Location 2900,0.2679365482299598
201,78.69908198812801,1237,78.7926566816262,0.0924698674989543,0,Other,2022-01-09 08:00:00,2382,Customer 1237,32,Address 1237,5160.483332414382,2022-08-25,0,Merchant 2382,Location 2382,0.09357469349818359
202,13.562991257277996,1800,73.35801855325286,0.8635439599431781,0,Online,2022-01-09 09:00:00,2802,Customer 1800,58,Address 1800,6631.372808065945,2024-03-10,0,Merchant 2802,Location 2802,59.79502729597486
203,61.40287558718099,1167,19.79428898571563,0.6459808078950701,0,Retail,2022-01-09 10:00:00,2789,Customer 1167,33,Address 1167,4121.316624748486,2022-06-16,0,Merchant 2789,Location 2789,41.60858660146536
204,68.40522340995258,1559,52.57391797925766,0.1032059291351714,0,Online,2022-01-09 11:00:00,2856,Customer 1559,22,Address 1559,4091.6780540746336,2023-07-13,0,Merchant 2856,Location 2856,15.831305430694925
205,59.45638923887482,1764,87.946838800399,0.7811165111485706,0,Travel,2022-01-09 12:00:00,2618,Customer 1764,49,Address 1764,7695.154348220063,2024-02-03,0,Merchant 2618,Location 2618,28.490449561524173
206,94.570751399094,1124,45.34907934754776,0.3867848646906189,0,Travel,2022-01-09 13:00:00,2493,Customer 1124,45,Address 1124,6746.988789784419,2022-05-04,0,Merchant 2493,Location 2493,49.221672051546236
207,81.56433192297125,1095,49.02599806311397,0.2741100007272282,0,Other,2022-01-09 14:00:00,2713,Customer 1095,27,Address 1095,8403.77366742826,2022-04-05,1,Merchant 2713,Location 2713,32.53833385985728
208,58.42056072628485,1690,76.7891524120786,0.3144079950434221,0,Travel,2022-01-09 15:00:00,2478,Customer 1690,24,Address 1690,5729.012454195284,2023-11-21,0,Merchant 2478,Location 2478,18.368591685793746
209,48.04486290773334,1359,57.25912840477829,0.2883373503010789,0,Food,2022-01-09 16:00:00,2405,Customer 1359,53,Address 1359,8430.98651867882,2022-12-25,0,Merchant 2405,Location 2405,9.214265497044948
210,27.51230202452078,1026,21.239305903956133,0.3227980839253159,0,Other,2022-01-09 17:00:00,2332,Customer 1026,58,Address 1026,8091.736701622896,2022-01-26,0,Merchant 2332,Location 2332,6.272996120564645
211,67.03130270994141,1596,79.3765145476943,0.970049124736776,0,Online,2022-01-09 18:00:00,2989,Customer 1596,62,Address 1596,7604.03581291833,2023-08-19,0,Merchant 2989,Location 2989,12.345211837752885
212,78.56207411278741,1506,52.47637817645349,0.8581859979634036,1,Other,2022-01-09 19:00:00,2828,Customer 1506,22,Address 1506,5745.0882908674,2023-05-21,0,Merchant 2828,Location 2828,26.085695936333927
213,81.95667521729543,1219,75.32893871990358,0.4463273030715393,0,Food,2022-01-09 20:00:00,2065,Customer 1219,23,Address 1219,7649.649301190314,2022-08-07,0,Merchant 2065,Location 2065,6.627736497391851
214,66.22278769805163,1609,76.76865855547618,0.1168631146102391,0,Travel,2022-01-09 21:00:00,2536,Customer 1609,29,Address 1609,7085.442721000245,2023-09-01,0,Merchant 2536,Location 2536,10.545870857424546
215,43.288425940630695,1788,87.13835924679432,0.2473200050082087,0,Online,2022-01-09 22:00:00,2225,Customer 1788,27,Address 1788,4384.800511892174,2024-02-27,0,Merchant 2225,Location 2225,43.84993330616363
216,91.44727683785102,1320,33.346974587766816,0.0498583601810919,0,Retail,2022-01-09 23:00:00,2533,Customer 1320,48,Address 1320,4674.919670572002,2022-11-16,0,Merchant 2533,Location 2533,58.100302250084205
217,98.68616371418082,1194,79.684500917319,0.4855999522759509,0,Travel,2022-01-10 00:00:00,2023,Customer 1194,40,Address 1194,7405.683379172114,2022-07-13,0,Merchant 2023,Location 2023,19.001662796861822
218,84.03821814533373,1387,21.68077849155916,0.0865758331665561,0,Online,2022-01-10 01:00:00,2884,Customer 1387,31,Address 1387,2137.201056640595,2023-01-22,1,Merchant 2884,Location 2884,62.35743965377457
219,26.705903742573543,1381,78.78591569653737,0.8576199416102118,0,Online,2022-01-10 02:00:00,2388,Customer 1381,58,Address 1381,4206.199489908408,2023-01-16,0,Merchant 2388,Location 2388,52.08001195396383
